Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
33138,9285879778,7750754,814.49,1,Behavioural_Change_1,320,2023,8,23,False,False,False,False,True,False,France - US dollar,Albania - Mexican Peso
82672,7751897958,4344244332,7484.03,1,Structuring,188,2023,4,13,False,False,True,False,False,False,France - US dollar,India - Dirham
83868,7659131803,4238581262,19660.13,1,Fan_In,7,2022,10,14,False,False,False,True,False,False,Germany - Albanian lek,India - Dirham
8494,7147448786,5557620276,208.67,1,Cash_Withdrawal,41,2022,11,17,False,True,False,False,False,False,France - US dollar,India - Dirham
75373,4524876749,1664381223,7346.03,1,Gather-Scatter,310,2023,8,13,False,False,True,False,False,False,France - US dollar,India - Indian rupee
34476,906812836,1072791854,10290.81,1,Stacked Bipartite,313,2023,8,16,False,False,False,False,True,False,France - US dollar,Albania - Yen
36355,8815281448,4497771501,8064.67,1,Structuring,252,2023,6,16,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
59878,2032269181,221775922,30216.69,1,Bipartite,220,2023,5,15,False,False,False,False,False,False,France - US dollar,India - Dirham
45958,3316762002,6985374793,2591.42,1,Structuring,35,2022,11,11,False,False,False,False,False,False,France - US dollar,India - Dirham
50314,5008453588,4377882567,43.56,1,Cash_Withdrawal,313,2023,8,16,False,True,False,False,False,False,France - US dollar,India - Dirham
62515,4033428511,2189916505,4519.05,1,Scatter-Gather,121,2023,2,5,False,False,True,False,False,False,France - US dollar,India - Dirham
7571,9285172899,6957298137,25.42,1,Cash_Withdrawal,244,2023,6,8,False,True,False,False,False,False,France - US dollar,India - Dirham
41157,8078880434,9353516901,29982.16,1,Layered_Fan_Out,9,2022,10,16,False,False,False,False,False,True,France - US dollar,India - Dirham
53606,4777404343,5676783608,1131.03,1,Behavioural_Change_1,279,2023,7,13,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
28570,2847089265,5336032152,3804.21,1,Structuring,73,2022,12,19,False,False,False,False,True,False,France - US dollar,Germany - Dirham
65052,4292055335,8702761939,11346.52,1,Structuring,91,2023,1,6,False,False,False,False,True,False,France - US dollar,Albania - Naira
43328,106036486,5331499803,46141.122660402434,1,Layered_Fan_In,180,2023,4,5,False,False,False,False,False,False,France - US dollar,India - Dirham
75402,8559630753,4632702938,4910.91,1,Deposit-Send,146,2023,3,2,False,False,False,False,True,False,France - US dollar,Albania - Naira
51863,8179425488,1128410016,16523.85,1,Layered_Fan_In,144,2023,2,28,False,False,False,False,False,False,France - US dollar,India - Dirham
43841,6891062860,4505191453,3479.7,1,Deposit-Send,48,2022,11,24,False,False,False,False,True,False,France - US dollar,Albania - Mexican Peso
51276,1275365067,3213035108,4243.16,1,Gather-Scatter,146,2023,3,2,False,False,False,False,False,False,France - Dirham,India - Dirham
50277,5396594127,459201377,2293.59,1,Structuring,3,2022,10,10,False,False,False,False,False,False,France - US dollar,India - Dirham
80469,384510077,1830300701,13384.13535871319,1,Stacked Bipartite,116,2023,1,31,False,False,False,False,False,False,France - US dollar,India - Dirham
40486,6340007440,4316483340,43.27,1,Cash_Withdrawal,73,2022,12,19,False,True,False,False,False,False,France - US dollar,Albania - UK pounds
60315,9016627815,4331123718,2811.56,1,Smurfing,188,2023,4,13,True,False,False,False,False,False,France - US dollar,India - Dirham
81712,9803828603,2311552997,4713.93,1,Structuring,129,2023,2,13,False,False,False,False,True,False,France - US dollar,France - Euro
29429,9992249143,5980835605,4477.64,1,Cycle,62,2022,12,8,False,False,False,True,False,False,France - US dollar,India - Dirham
69255,1152776992,6962402203,4946.97,1,Deposit-Send,123,2023,2,7,True,False,False,False,False,False,France - US dollar,India - Dirham
49169,6081130744,7815886723,33889.21,1,Bipartite,183,2023,4,8,False,False,True,False,False,False,France - Indian rupee,India - Dirham
33332,4968528728,5280531905,4679.43,1,Scatter-Gather,137,2023,2,21,False,False,False,False,False,True,France - US dollar,India - Dirham
69645,4371296479,5699931146,219332.38,1,Single_large,48,2022,11,24,False,False,False,True,False,False,France - US dollar,India - Dirham
51561,5045265825,1607588985,2411.82,1,Deposit-Send,189,2023,4,14,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
85755,5901930134,3742226839,463.37,1,Behavioural_Change_1,285,2023,7,19,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
36153,7147448786,5557620276,89.45,1,Cash_Withdrawal,277,2023,7,11,False,True,False,False,False,False,France - US dollar,India - Dirham
40091,6247110854,7215321471,10078.65,1,Stacked Bipartite,106,2023,1,21,False,False,True,False,False,False,France - US dollar,India - Dirham
26131,5994298151,1795745487,743530.47,1,Single_large,285,2023,7,19,False,False,True,False,False,False,France - US dollar,India - Dirham
42691,1102444547,9875272308,4720.37,1,Layered_Fan_In,64,2022,12,10,False,False,False,False,True,False,France - US dollar,France - US dollar
22214,6744599788,1908978698,2277.46,1,Behavioural_Change_2,53,2022,11,29,False,False,False,False,True,False,France - US dollar,Austria - US dollar
1540,7092971860,6840792541,6130.71,1,Behavioural_Change_2,105,2023,1,20,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
32632,9010150400,7350571765,5591.85,1,Structuring,289,2023,7,23,False,False,False,False,False,False,France - US dollar,India - Dirham
44679,3419802863,386440627,2610.03,1,Structuring,70,2022,12,16,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
7637,4885095613,8895339246,16784.798013565247,1,Layered_Fan_Out,124,2023,2,8,False,False,False,False,True,False,France - Naira,Albania - Naira
72370,4278221263,5105683193,8545.03,1,Fan_In,211,2023,5,6,False,False,True,False,False,False,France - US dollar,India - Dirham
44545,3850631048,3957828394,39624.98021978654,1,Cycle,100,2023,1,15,False,False,False,False,False,True,France - US dollar,India - Dirham
41230,6262957818,1709243040,5300.87,1,Bipartite,213,2023,5,8,False,False,False,False,False,True,France - Dirham,India - Dirham
30409,9003897341,8156879059,4232.34,1,Smurfing,18,2022,10,25,True,False,False,False,False,False,France - US dollar,India - Dirham
46300,8289139941,7436550444,323.48,1,Cash_Withdrawal,256,2023,6,20,False,True,False,False,False,False,France - US dollar,India - Dirham
65739,4728492996,6117523562,6279.79,1,Behavioural_Change_2,152,2023,3,8,False,False,False,False,True,False,France - US dollar,Albania - Mexican Peso
36901,737069689,6844529387,3484.63,1,Structuring,277,2023,7,11,False,False,False,False,False,True,France - US dollar,India - Dirham
22060,2489394223,2929332264,1329.85,1,Behavioural_Change_1,205,2023,4,30,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
30458,1573453389,2236070465,5964.53,1,Structuring,304,2023,8,7,False,False,False,False,False,True,France - US dollar,India - Dirham
44373,6654604883,9485243468,5608.58,1,Gather-Scatter,139,2023,2,23,False,False,False,False,True,False,France - US dollar,Germany - Euro
25213,4165469029,812023082,4591.66,1,Smurfing,124,2023,2,8,True,False,False,False,False,False,France - US dollar,India - Dirham
75487,1802366095,5207913559,22692.005939337432,1,Scatter-Gather,107,2023,1,22,False,False,True,False,False,False,France - US dollar,India - Dirham
56623,5108529656,1213931889,1226.72,1,Deposit-Send,52,2022,11,28,False,False,False,False,True,False,France - US dollar,Austria - Naira
53446,7123384680,86715269,57.74,1,Cash_Withdrawal,242,2023,6,6,False,True,False,False,False,False,France - US dollar,India - Dirham
13641,2307971167,3920856046,9533.51,1,Gather-Scatter,246,2023,6,10,False,False,False,False,False,False,France - Naira,India - Dirham
45306,1271386325,4807080937,6580.55,1,Scatter-Gather,206,2023,5,1,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
70973,1069628847,6979511048,15398.675754238306,1,Layered_Fan_In,233,2023,5,28,False,False,True,False,False,False,France - US dollar,India - Dirham
42245,6775515490,2799960128,8844.61,1,Deposit-Send,123,2023,2,7,True,False,False,False,False,False,France - US dollar,India - Dirham
40693,4344708117,6740948880,5048.69,1,Structuring,120,2023,2,4,False,False,True,False,False,False,France - US dollar,India - Dirham
48323,8603438385,6730092851,185.06,1,Cash_Withdrawal,96,2023,1,11,False,True,False,False,False,False,France - US dollar,Austria - Pakistani rupee
53719,2820805407,1873312167,65.48,1,Cash_Withdrawal,160,2023,3,16,False,True,False,False,False,False,France - US dollar,Germany - Euro
37828,2690453355,6101090092,2588.34,1,Smurfing,213,2023,5,8,True,False,False,False,False,False,France - US dollar,India - Dirham
76854,9755164711,1757764863,3344.82,1,Structuring,32,2022,11,8,False,False,True,False,False,False,France - US dollar,India - Dirham
42751,9255943229,2773725950,8296.71,1,Bipartite,65,2022,12,11,False,False,False,False,False,True,France - Turkish lira,India - Dirham
35626,7147448786,5557620276,105.98,1,Cash_Withdrawal,1,2022,10,8,False,True,False,False,False,False,France - US dollar,India - Dirham
71663,6738622405,6533295349,12849.64,1,Layered_Fan_In,91,2023,1,6,False,False,False,False,False,True,France - US dollar,India - Dirham
39968,7989888688,9562274039,5037.02,1,Deposit-Send,30,2022,11,6,True,False,False,False,False,False,France - US dollar,India - Dirham
58229,2041162165,1317520765,1626.83,1,Behavioural_Change_1,180,2023,4,5,False,False,False,False,False,True,France - US dollar,India - Dirham
56277,4968528728,809560709,34995.76,1,Scatter-Gather,134,2023,2,18,False,False,False,False,False,False,France - US dollar,India - Dirham
29909,5669473308,128458072,154.94,1,Cash_Withdrawal,132,2023,2,16,False,True,False,False,False,False,France - US dollar,India - Dirham
70378,7150332763,2875874575,36006.3,1,Deposit-Send,178,2023,4,3,True,False,False,False,False,False,France - US dollar,India - Dirham
39444,2931303503,2544152376,10065.72,1,Layered_Fan_In,101,2023,1,16,False,False,True,False,False,False,France - US dollar,India - Dirham
60163,8055925195,1122450922,6233.37,1,Deposit-Send,18,2022,10,25,False,False,False,False,True,False,France - US dollar,Albania - Yen
43034,5262095561,927895922,2097.03,1,Smurfing,299,2023,8,2,True,False,False,False,False,False,France - US dollar,India - Dirham
54867,2690453355,6101090092,1581.68,1,Smurfing,188,2023,4,13,True,False,False,False,False,False,France - US dollar,India - Dirham
72042,2818523910,1541721227,75683.49955903536,1,Layered_Fan_In,41,2022,11,17,False,False,True,False,False,False,France - Dirham,India - Dirham
36748,1283744664,9630883739,4089.67,1,Scatter-Gather,263,2023,6,27,False,False,False,False,False,True,France - US dollar,India - Euro
51799,9003897341,8156879059,2627.2,1,Smurfing,161,2023,3,17,True,False,False,False,False,False,France - US dollar,India - Dirham
55613,2089738576,8214109083,4579.11,1,Layered_Fan_Out,293,2023,7,27,False,False,False,True,False,False,France - US dollar,India - Dirham
42108,4121324384,1630227373,213.62,1,Cash_Withdrawal,129,2023,2,13,False,True,False,False,False,False,France - US dollar,India - Dirham
49135,5685423755,9817814559,8324.88,1,Fan_In,265,2023,6,29,False,False,False,False,False,False,France - US dollar,India - Dirham
75211,661435528,9864419013,16774.93,1,Bipartite,260,2023,6,24,False,False,False,False,True,False,Austria - Albanian lek,India - Dirham
42070,6168291098,6593768277,17289.45,1,Stacked Bipartite,317,2023,8,20,False,False,False,False,False,True,France - Swiss franc,India - Dirham
33150,8394329540,5334788886,2669.94,1,Smurfing,160,2023,3,16,True,False,False,False,False,False,France - US dollar,India - Dirham
44526,7973448027,8391201653,245.99,1,Cash_Withdrawal,60,2022,12,6,False,True,False,False,False,False,France - US dollar,Austria - US dollar
86223,1460457090,5733213825,5553.54,1,Layered_Fan_Out,235,2023,5,30,False,False,False,True,False,False,France - US dollar,India - Dirham
86058,8411553254,9789028438,7251.43,1,Gather-Scatter,314,2023,8,17,False,False,False,False,False,False,France - US dollar,India - Dirham
78228,8964507252,194129147,3430.83,1,Structuring,218,2023,5,13,False,False,False,False,True,False,France - US dollar,Austria - US dollar
77591,6262957818,4450891273,17165.32,1,Bipartite,211,2023,5,6,False,False,True,False,False,False,France - US dollar,India - Dirham
58371,3267846600,5033262977,2688044.64,1,Over-Invoicing,1,2022,10,8,False,False,False,True,False,False,France - US dollar,India - Dirham
56968,4371296479,6065696870,851835.64,1,Single_large,242,2023,6,6,False,False,True,False,False,False,France - US dollar,India - Dirham
51300,2799960128,1091689734,2957.68,1,Deposit-Send,186,2023,4,11,False,False,False,False,True,False,France - US dollar,France - UK pounds
32227,1786979326,9220597283,115.22,1,Cash_Withdrawal,152,2023,3,8,False,True,False,False,False,False,France - US dollar,India - Dirham
47303,8686504187,4887467016,17722.9,1,Cycle,225,2023,5,20,False,False,False,False,True,False,Austria - Euro,Albania - UK pounds
52915,8831087529,1933989778,4086.94,1,Structuring,191,2023,4,16,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
45653,9382188772,8260022683,87001.98,1,Single_large,36,2022,11,12,False,False,False,False,True,False,France - US dollar,Germany - Albanian lek
36865,2489394223,561190009,13600.33,1,Behavioural_Change_1,200,2023,4,25,False,False,True,False,False,False,France - US dollar,India - Dirham
39649,7360148123,9254521765,6215.83,1,Deposit-Send,108,2023,1,23,True,False,False,False,False,False,France - US dollar,India - Dirham
83787,6168291098,6873410316,6808.05,1,Stacked Bipartite,314,2023,8,17,False,False,True,False,False,False,France - US dollar,India - Dirham
60602,4893716949,3332624069,6652.33,1,Stacked Bipartite,222,2023,5,17,False,False,True,False,False,False,France - US dollar,India - Dirham
54953,661435528,4388251498,19455.46,1,Bipartite,266,2023,6,30,False,False,False,False,True,False,Austria - Albanian lek,India - Dirham
27283,8424086459,8785629796,12506.72,1,Deposit-Send,124,2023,2,8,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
47265,5883675840,7337069089,5513.73,1,Stacked Bipartite,261,2023,6,25,False,False,False,True,False,False,France - US dollar,India - Dirham
57837,6524357049,8193184390,4144.43,1,Deposit-Send,109,2023,1,24,True,False,False,False,False,False,France - US dollar,India - Dirham
3470,673499913,1585193041,175.08,1,Cash_Withdrawal,248,2023,6,12,False,True,False,False,False,False,France - US dollar,India - Dirham
42723,6874790878,9304462035,64.9,1,Cash_Withdrawal,187,2023,4,12,False,True,False,False,False,False,France - US dollar,India - Dirham
42054,7754711202,4345836865,2841.41,1,Smurfing,250,2023,6,14,True,False,False,False,False,False,France - US dollar,India - Dirham
3718,9268139431,9259814241,232.6,1,Cash_Withdrawal,151,2023,3,7,False,True,False,False,False,False,France - US dollar,Albania - UK pounds
62258,5095505244,2971909285,625890.4,1,Single_large,43,2022,11,19,False,False,True,False,False,False,France - US dollar,India - Dirham
71774,2646321715,734222489,12153.56,1,Behavioural_Change_1,96,2023,1,11,False,False,False,True,False,False,France - US dollar,India - Dirham
61651,8540660424,308835850,5892.42,1,Fan_Out,251,2023,6,15,False,False,False,False,False,False,France - US dollar,India - Dirham
78333,9501681099,330310031,156.77,1,Cash_Withdrawal,44,2022,11,20,False,True,False,False,False,False,France - US dollar,India - Dirham
35533,4569841157,2481611223,1248.81,1,Behavioural_Change_2,267,2023,7,1,False,False,False,False,True,False,France - US dollar,France - UK pounds
